2024-06-15 09:48:11,486 INFO    StreamThr :20800 [internal.py:wandb_internal():85] W&B internal server running at pid: 20800, started at: 2024-06-15 09:48:11.485352
2024-06-15 09:48:13,204 INFO    Thread-16 :20800 [dir_watcher.py:_on_file_created():271] file/dir created: B:\GitHub\ultralytics\ultralytics\ultralytics\wandb\run-20240615_094811-edt4ks34\files\requirements.txt
2024-06-15 09:48:13,204 INFO    Thread-16 :20800 [dir_watcher.py:_on_file_created():271] file/dir created: B:\GitHub\ultralytics\ultralytics\ultralytics\wandb\run-20240615_094811-edt4ks34\files\wandb-metadata.json
2024-06-15 09:48:13,588 DEBUG   SenderThread:20800 [sender.py:send():379] send: telemetry
2024-06-15 09:48:13,884 DEBUG   HandlerThread:20800 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-15 09:48:14,215 INFO    Thread-16 :20800 [dir_watcher.py:_on_file_created():271] file/dir created: B:\GitHub\ultralytics\ultralytics\ultralytics\wandb\run-20240615_094811-edt4ks34\files\output.log
2024-06-15 09:48:14,450 INFO    wandb-upload_0:20800 [upload_job.py:push():130] Uploaded file C:\Users\Logan\AppData\Local\Temp\tmp7znvq7fjwandb\0e51a13m-wandb-metadata.json
2024-06-15 09:48:14,890 DEBUG   HandlerThread:20800 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-15 09:48:15,754 DEBUG   SenderThread:20800 [sender.py:send():379] send: telemetry
2024-06-15 09:48:15,887 DEBUG   HandlerThread:20800 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-15 09:48:16,237 INFO    Thread-16 :20800 [dir_watcher.py:_on_file_modified():288] file/dir modified: B:\GitHub\ultralytics\ultralytics\ultralytics\wandb\run-20240615_094811-edt4ks34\files\output.log
2024-06-15 09:48:16,754 DEBUG   HandlerThread:20800 [handler.py:handle_request():158] handle_request: status_report
2024-06-15 09:48:16,898 DEBUG   HandlerThread:20800 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-15 09:48:17,911 DEBUG   HandlerThread:20800 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-15 09:48:18,925 DEBUG   HandlerThread:20800 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-15 09:48:19,941 DEBUG   HandlerThread:20800 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-15 09:48:20,287 INFO    Thread-16 :20800 [dir_watcher.py:_on_file_modified():288] file/dir modified: B:\GitHub\ultralytics\ultralytics\ultralytics\wandb\run-20240615_094811-edt4ks34\files\output.log
2024-06-15 09:48:20,953 DEBUG   HandlerThread:20800 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-15 09:48:21,953 DEBUG   HandlerThread:20800 [handler.py:handle_request():158] handle_request: status_report
2024-06-15 09:48:21,968 DEBUG   HandlerThread:20800 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-15 09:48:22,982 DEBUG   HandlerThread:20800 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-15 09:48:23,997 DEBUG   HandlerThread:20800 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-15 09:48:25,012 DEBUG   HandlerThread:20800 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-15 09:48:26,026 DEBUG   HandlerThread:20800 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-15 09:48:26,959 DEBUG   HandlerThread:20800 [handler.py:handle_request():158] handle_request: status_report
2024-06-15 09:48:27,039 DEBUG   HandlerThread:20800 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-15 09:48:27,898 DEBUG   HandlerThread:20800 [handler.py:handle_request():158] handle_request: stop_status
2024-06-15 09:48:27,898 DEBUG   SenderThread:20800 [sender.py:send_request():406] send_request: stop_status
2024-06-15 09:48:28,041 DEBUG   HandlerThread:20800 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-15 09:48:29,055 DEBUG   HandlerThread:20800 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-15 09:48:30,070 DEBUG   HandlerThread:20800 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-15 09:48:31,084 DEBUG   HandlerThread:20800 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-15 09:48:32,098 DEBUG   HandlerThread:20800 [handler.py:handle_request():158] handle_request: status_report
2024-06-15 09:48:32,098 DEBUG   HandlerThread:20800 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-15 09:48:33,112 DEBUG   HandlerThread:20800 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-15 09:48:34,113 DEBUG   HandlerThread:20800 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-15 09:48:35,124 DEBUG   HandlerThread:20800 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-15 09:48:36,138 DEBUG   HandlerThread:20800 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-15 09:48:37,140 DEBUG   HandlerThread:20800 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-15 09:48:37,933 DEBUG   HandlerThread:20800 [handler.py:handle_request():158] handle_request: status_report
2024-06-15 09:48:38,155 DEBUG   HandlerThread:20800 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-15 09:48:39,169 DEBUG   HandlerThread:20800 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-15 09:48:40,173 DEBUG   HandlerThread:20800 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-15 09:48:41,185 DEBUG   HandlerThread:20800 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-15 09:48:41,501 INFO    Thread-16 :20800 [dir_watcher.py:_on_file_modified():288] file/dir modified: B:\GitHub\ultralytics\ultralytics\ultralytics\wandb\run-20240615_094811-edt4ks34\files\output.log
2024-06-15 09:48:42,180 DEBUG   HandlerThread:20800 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-15 09:48:42,913 DEBUG   HandlerThread:20800 [handler.py:handle_request():158] handle_request: stop_status
2024-06-15 09:48:42,913 DEBUG   SenderThread:20800 [sender.py:send_request():406] send_request: stop_status
2024-06-15 09:48:43,031 DEBUG   HandlerThread:20800 [handler.py:handle_request():158] handle_request: status_report
2024-06-15 09:48:43,195 DEBUG   HandlerThread:20800 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-15 09:48:43,526 INFO    Thread-16 :20800 [dir_watcher.py:_on_file_modified():288] file/dir modified: B:\GitHub\ultralytics\ultralytics\ultralytics\wandb\run-20240615_094811-edt4ks34\files\config.yaml
2024-06-15 09:48:44,203 DEBUG   HandlerThread:20800 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-15 09:48:45,217 DEBUG   HandlerThread:20800 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-15 09:48:46,229 DEBUG   HandlerThread:20800 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-15 09:48:47,242 DEBUG   HandlerThread:20800 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-15 09:48:48,254 DEBUG   HandlerThread:20800 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-15 09:48:48,960 DEBUG   HandlerThread:20800 [handler.py:handle_request():158] handle_request: status_report
2024-06-15 09:48:49,261 DEBUG   HandlerThread:20800 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-15 09:48:50,274 DEBUG   HandlerThread:20800 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-15 09:48:51,286 DEBUG   HandlerThread:20800 [handler.py:handle_request():158] handle_request: internal_messages
